sequence,visible_label,title,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_candidate,confidence
"665","법보다 주먹(완전판) 665화","초저유가 세계와 최문탁의 USB","제주·로스차일드 전략으로 국제유가가 35달러까지 떨어지고 산유국 부도가 시작된다.","제주 성장으로 대한민국 조선·건설·경제도 살아나는 광역 번영 보상","초저유가 판을 활용해 자산을 사고 일본 군국주의는 내부에서 막는다.","로스차일드는 파산국 채권을 매집하고 대한민국 성장률은 5퍼센트를 찍으며 아베는 평화헌법 개정을 결심한다; 최문탁은 조명득에게 새 USB를 건넨다.","산유국 국민 고통·세계 자본약탈과 아베의 전쟁 돌파구라는 거대한 부작용이 누적된다.","최문탁은 이제 조명득이 박동철의 궂은일을 이어받아야 할 때라는 듯 자료를 넘긴다.","제주 성장이 내륙 경기까지 살리고 에너지 질서가 제주 중심으로 흔들린다.","세계·관계","번영의 이면에서 중동 붕괴·일본 재무장·조명득 흑막 승계가 동시에 열린다.","조명득이 제주조선 회장에게 친구가 좋아할 이별선물을 준비한다.","군사억지력 확보","7광구 성공·조명득 후계 역할","제주 군사·에너지 강국 도약","high"
"666","법보다 주먹(완전판) 666화","일곱 번째 유전 성공과 재선","박동철은 가족과 짧은 행복을 누리며 다가올 그날의 이별을 생각한다.","2년 점프 뒤 7광구 일곱 번째 유전·가스 성공과 재선이라는 장기 성취 보상","남은 5년 동안 통일 준비를 끝내고 자원개발 실패 비용을 감당한다.","해양플랜트에서 일곱 번째 성공을 확인하고 2022년 대선에서 재선하며 우도 메탄하이드레이트 51번째 실패도 계속 지원한다.","가족과 이별할 미래, 거듭된 시추 실패 비용, 미국 감산 후 오일쇼크 위험이 따른다.","재선이 확실해지며 박동철에게 정확히 5년의 통일 준비기간이 생긴다.","7광구 산유국 약속과 초대정부 신뢰가 생산성과 선거로 지급된다.","돈·지위","제주는 실물 산유국이 되고 박동철 집권은 통일 완수를 위한 마지막 임기로 넘어간다.","다음 달 대한민국 대선에서 김학구 우세가 예고된다.","제주 건국·방위 성장","메탄하이드레이트 성공과 통일","제주 군사·에너지 강국 도약","high"
"667","법보다 주먹(완전판) 667화","맨시티 매입과 72차 시추","초저유가로 아부다비가 국가파산 위기에 몰려 만수르가 맨시티를 판다.","세계 부침 속 상징자산을 사들이고 에너지 가격까지 설계하는 규모 보상","조명득의 다변화 투자로 미래 재원을 확보하고 우도 72차 시추를 성공시킨다.","제주조선은 맨시티를 인수하고 산유국 회의는 각자도생으로 끝나며 조명득은 닌텐도·아마존·알리바바까지 살 계획을 세운다.","산유국 몰락과 시장조작 비판, 71차 실패로 개발팀 사기가 낮다.","미국 감산 뒤 유가가 50달러로 돌아오자 제주 72차 시추가 결정적 시험대가 된다.","박동철이 좋아하는 축구구단이 통일 전 이별선물처럼 제주 소유가 된다.","돈·관계","제주 자본은 에너지에서 스포츠·기술 플랫폼까지 세계 자산 포트폴리오로 확장된다.","72차 채굴 시작 신호와 함께 모두 숨을 죽인다.","7광구 산유 성공","메탄하이드레이트 72차 결과","제주 군사·에너지 강국 도약","high"
"668","법보다 주먹(완전판) 668화","아베 개헌 부결과 도쿄의 새 흑막","72차 시추를 로스차일드·중국이 지켜보는 동안 일본은 평화헌법 개헌 표결에 들어간다.","적의 헌법개정이 부결되고 조명득이 회주 자리에서 일본 정계를 제어하는 간접 응징","아베를 실각시키고 중국 주석 비밀회사 증거를 완성한다.","유리코 세력이 개헌을 부결하고 총리 불신임을 상정하며 조명득은 124구 대저택 회주 자리에 앉아 리틀하데스에게 내몽골 저장회사 지분 추적을 지시한다.","조명득이 스스로 일본 흑막이 되는 도덕 비용과 미선·아들의 도쿄 생활 부담이 있다.","욱일회를 없앤 자리에 조명득이 대한민국 미래를 위한 새 그림자로 들어선다.","아베의 전쟁국가 개헌이 좌절되고 중국 주석 실각 수단이 거의 완성된다.","세력·세계","일본 흑막 권력은 군국주의 욱일회에서 조명득의 억제망으로 뒤집힌다.","일본 국회가 아베 불신임 표결을 시작한다.","일본 개헌 저지 포석","아베 실각·72차 시추·중국 주석 증거","제주 군사·에너지 강국 도약","high"
"669","법보다 주먹(완전판) 669화","72차 성공과 영웅의 시대","최문탁은 내륙 친일청산의 어둠을 맡고 일본에서는 아베가 실각한다.","메탄하이드레이트 채굴 성공과 아베 퇴장·국민 영웅 인정이 한꺼번에 터지는 최고점 보상","에너지를 무기 아닌 통일·평화 자원으로 쓰고 북한 흡수통일을 마무리한다.","72차 플랜트에서 메탄하이드레이트가 솟자 박동철은 대한민국과 같은 값 공급을 선언하고, 2024년 말 국민들은 2025년 북한 흡수통일을 환영한다.","한국전력 도산 등 기존 산업 붕괴와 조명득·최문탁의 공로가 기억되지 않는 그림자 비용이 있다.","대한민국 국민이 매국노라 욕하던 박동철을 국민적 영웅으로 부르며 평판이 완전히 역전된다.","우도 개발·아베 제거·북한 통일 준비의 장기 루프들이 대형 성취로 닫힌다.","능력·평판","제주는 석유·가스·메탄하이드레이트를 가진 에너지 강국이 되고 박동철은 민족 영웅으로 재평가된다.","평양에서 박태수의 얼굴을 바꾸는 의료진이 준비된다.","72차 시추·아베 실각","북한 흡수통일과 일본 정상회담","제주 군사·에너지 강국 도약","high"
"670","법보다 주먹(완전판) 670화","북한 소멸과 일본 에너지 속국","2025년 1월 북한이 역사에서 사라지고 제주민국에 흡수통일된다.","분단 북쪽을 평화적으로 흡수하고 일본을 에너지 의존국으로 바꾸는 민족·응징 보상","군함도 역사 표기를 받아내고 중국 주석까지 제거해 5년 재통합을 준비한다.","박동철은 통일 뒤 국무회의에서 군함도 정상회담을 추진하고 조명득은 유리코 총리에게 유가 50달러 유지 조건을 통제한다.","제주가 북한의 인구·경제·행정을 떠안고 조명득이 일본을 움직이는 비선권력으로 굳어진다.","일본은 군사강국이 아니라 제주 에너지에 생존을 의존하는 속국형 관계로 역전된다.","북한 체제 소멸과 평화 통일의 첫 단계가 완전히 결산된다.","세계·통일","제주민국 영토·국민은 한반도 북부까지 확장되고 다음 적은 중국 주석으로 좁혀진다.","조명득이 이제 중화인민공화국 주석만 제거하면 된다고 생각한다.","북한 흡수통일","중국 주석 실각과 대한민국 재통합","제주 군사·에너지 강국 도약","high"
"671","법보다 주먹(완전판) 671화","유리코 정상회담과 남한 통합 선언","유리코 총리는 국제유가 절반 공급을 부탁하고 한수선은 보르네오 관계 복원을 청한다.","일본을 친제주 정권으로 묶고 대한민국까지 흡수하는 통일의 두 번째 보상","일본·보르네오 외교를 안정시킨 뒤 제주 의회와 국민에게 남한 통합의 비용을 설득한다.","박동철은 일본에 배럴당 50달러를 약속하고 보르네오 채권을 소각한 뒤 의회 연설에서 복지 하락까지 숨김없이 밝힌다.","1억 인구 통합은 제주 국민의 복지 감소와 행정 재편을 요구하고 반대 여론을 만들 수 있다.","박동철은 영웅 서사 대신 다음 세대를 위한 불편한 통일 비용을 공개적으로 떠안는다.","일본·보르네오와의 관계가 회복되고 남한 흡수안이 의회 표결대에 오른다.","평판·통일","박동철의 지배 목표가 북한 흡수에서 한반도 전체 통합으로 확대된다.","간접선거인 제주 의회가 역사적 통합안을 선택해야 한다.","일본 에너지 협정·보르네오 관계 복원","대한민국 흡수 표결","대한민국 흡수통일과 제주 화산 재난","high"
"672","법보다 주먹(완전판) 672화","27대 2 흡수통일 가결","박동철의 통일 연설 뒤 제주 의회는 대한민국 흡수안을 표결한다.","분단 남쪽까지 제주 체제로 합쳐 한반도 통일을 완성하는 국가 단위 보상","반대와 역사적 책임을 감수하고 법적 통합을 확정한 뒤 중국 국경 문제로 시선을 돌린다.","의회가 27대 2로 안을 가결하고 대한민국 대통령이 권한 이양을 환영하며 전직 대통령과 최문탁도 박동철의 선택을 평가한다.","민주적 정당성 논란과 통합 후 2년의 행정 비용, 중국 주석의 국경 압박이 남는다.","욕먹던 제주 독립이 오히려 대한민국을 흡수하는 통일 모델로 완전히 역전된다.","남북한을 아우르는 흡수통일 약속이 법적 결의와 국가 승계로 지급된다.","세계·통일","제주민국은 대한민국까지 포괄하는 통일국가가 되고 마지막 영토 과제는 간도로 좁혀진다.","3연임이 막힌 중국 주석이 국경 문제를 돌파구로 삼는다.","대한민국 흡수 표결","중국 주석 제거와 간도 회수","대한민국 흡수통일과 제주 화산 재난","high"
"673","법보다 주먹(완전판) 673화","세계 분할 합의와 해저화산 경보","로스차일드는 박동철에게 아시아와 유럽·아메리카를 나누는 세력권 합의를 제안한다.","통일 뒤 세계 금융전쟁을 멈추고 친일재산 환수까지 제도화하는 장기 결산","임기 종료 전 통합을 안정시키고 제주 해저화산 재난에 직접 복귀한다.","박동철은 로스차일드와 불가침 구도를 만들고 친일재산 몰수·징벌배상법을 통과시킨 뒤 KF35로 제주에 향한다.","제주 특별시는 GDP 70퍼센트를 담당하지만 해저화산 28시간·한라산 분화 34퍼센트 경보에 노출된다.","정치·금융 승리 직후 자연재해가 등장해 권력으로 통제할 수 없는 새 상대가 된다.","친일 부역자 경제 응징이 법제화되고 세계 자본 전선이 휴전한다.","제도·생존","통일정부의 위기는 외부 적국에서 제주 주민 생존과 대피로 전환된다.","일본이 재난 틈을 타 7광구 조약을 깨려 할 가능성이 제기된다.","세계 세력권 합의·친일재산 환수법","제주 화산 대피와 일본의 선택","대한민국 흡수통일과 제주 화산 재난","high"
"674","법보다 주먹(완전판) 674화","쓰시마 구조를 택한 유리코","제주 해저화산 경보로 선박 대피가 시작되고 쓰시마까지 쓰나미 위험권에 든다.","과거 적국의 주민까지 구하며 박동철식 힘이 지배가 아니라 구조임을 증명하는 보상","제주 주민을 탈출시키는 동시에 일본 정부의 영해 허가를 받아 쓰시마 주민도 구한다.","박동철은 구조 함대를 지휘하고 유리코는 7광구를 노리자는 참모를 물리치며 한국 해군의 쓰시마 입항을 허가한다.","대피 시간은 부족하고 두 나라 해군의 영해 진입은 정치적 오판 하나로 충돌할 수 있다.","유리코가 재난 약탈보다 박동철과의 신뢰를 택해 일본의 행동 규칙까지 달라진다.","에너지 종속으로 만든 친제주 일본 정부가 실제 위기에서 협력으로 값을 치른다.","관계·생존","한일 관계는 응징과 종속을 넘어 공동 재난 구조 체계로 변한다.","해저화산이 실제 분화하면 대피 계획이 시험받는다.","일본의 재난 기회주의 저지","해저화산 분화와 구조 성패","대한민국 흡수통일과 제주 화산 재난","high"
"675","법보다 주먹(완전판) 675화","해저화산 분화와 제주 생존","로스차일드는 제주 재난이 한국을 약화시키길 기대하고 2027년 8월 2일 해저화산이 폭발한다.","10일의 재난을 버텨 제주 주민과 국가 기반을 지켜내는 집단 생존 보상","대피선·해군·정부 역량을 총동원해 인명 손실을 줄이고 통일국가의 중심지를 살린다.","박동철은 현장에 남아 구조를 독려하고 바다와 섬의 피해를 수습하며 재난 뒤 복구 국면을 연다.","화산·쓰나미가 인간의 계획을 넘어서는 데다 제주 경제 중심성 자체가 장기 비용으로 돌아온다.","정복자가 아닌 재난 지휘관 박동철의 선택이 새 국가의 정당성을 다시 세운다.","미리 준비한 선박·항만·한일 공조가 대규모 생존으로 환급된다.","생존·평판","제주는 파괴를 겪지만 국가와 주민 공동체는 붕괴하지 않고 복구 단계로 넘어간다.","시간 점프 뒤 간도만 남은 영토 완결 과제가 호출된다.","제주 해저화산 대피","간도 수복과 핵 억지","대한민국 흡수통일과 제주 화산 재난","medium"
"676","법보다 주먹(완전판) 676화","간도만 남은 2030년과 사면","2030년 8월 통일국가는 간도 문제와 핵무장 선언을 앞두고 북한 출신 주민의 간첩 사건을 처리한다.","가장 강한 국가가 된 뒤에도 개인의 죄와 가족 관계를 구분해 자비를 행사하는 통치 보상","간도 압박을 준비하되 정보 유출 주민에게 제한적 사면을 내려 내부 통합을 지킨다.","박동철은 안중희의 부탁을 받아 친척에게 군 이동을 보낸 주민들을 사면하고 중국 주석의 체면 약점을 검토한다.","핵무장과 국경 압박은 전쟁 위험을 키우고 사면은 형평성 논란을 남긴다.","재벌 범죄는 제외하면서도 분단 가족의 정을 고려한 선택으로 과거의 무차별 응징과 차이를 만든다.","북한 주민 흡수 뒤 남은 내부 갈등이 사면으로 봉합된다.","제도·통일","통일국가는 내부 처벌 단계에서 마지막 외부 영토 협상 단계로 이동한다.","중국 주석이 역사적 오명을 피하려 간도 매각을 거부한다.","북한 출신 주민 통합","중국 지도부 교체와 간도 협상","간도 수복·자진하야·무죄와 귀향","high"
"677","법보다 주먹(완전판) 677화","인도 동맹과 내몽골 비밀회사 폭로","중국 주석은 간도 매각이 매국으로 기록될까 두려워 협상을 거부한다.","전쟁 대신 상대 지도자의 체면과 부패를 겨냥해 국경을 되찾는 책략 보상","인도를 중국 견제 전선에 세우고 내몽골 메탄 저장회사 지분 증거를 공개한다.","박동철은 인도 17대 총리와 비밀 합의를 맺고 조명득에게 중국 주석 일가의 비밀회사 자료를 세계에 풀라고 지시한다.","인도는 잃은 영토 때문에 실제 전쟁을 원하고 폭로는 중국 내 혼란과 군사 충돌을 부를 수 있다.","간도 협상의 열쇠가 군사력보다 중국 주석이 가장 두려워하는 명예 붕괴로 특정된다.","인도라는 외부 압박축과 검증된 부패 증거가 동시에 확보된다.","세계·정보","중국과의 대치는 국경 협상에서 지도자 제거 작전으로 전환된다.","인도 군사시위와 12월 32일 작전이 예고된다.","중국 주석 약점 파악","12월 32일 압박과 지도부 교체","간도 수복·자진하야·무죄와 귀향","high"
"678","법보다 주먹(완전판) 678화","12월 32일과 중국 주석 체포","인도는 잃은 영토를 되찾기 위해 전쟁 의지를 보이고 한국은 압록강·두만강 군사시위를 준비한다.","총 한 발 쏘지 않고 부패한 중국 주석을 끌어내리는 국제 응징 보상","평화 시위를 보호하며 군사·여론·개혁파 압박을 한날에 결합한다.","박동철은 12월 32일 작전을 가동하고 폭력을 금지한 채 국경군을 전개하며 폭로로 일어난 중국 개혁파가 주석을 체포하게 만든다.","핵보유국끼리의 시위는 오판 시 전쟁으로 번지고 중국 내 권력 공백이 생긴다.","중국 주석이 30년 노동형을 받고 후진타오가 싱가포르 협상 상대로 돌아온다.","내몽골 비밀회사 폭로와 인도 동맹이 지도자 교체라는 결과로 결산된다.","권력·세계","간도 매각을 막던 개인 권력이 제거되고 새 중국 정부와 조약할 길이 열린다.","후진타오가 대만·티베트·신장·국경 불간섭을 조건으로 내민다.","중국 주석 제거","간도 매입 조약과 박동철의 퇴장","간도 수복·자진하야·무죄와 귀향","high"
"679","법보다 주먹(완전판) 679화","간도 매입과 대통령 자진하야","후진타오는 영토 불간섭과 광산 이익 10퍼센트를 조건으로 간도 매각을 제시한다.","마지막 영토를 회수한 뒤 권력에 매달리지 않고 스스로 법정으로 걸어가는 책임 보상","간도 조약을 체결하고 대통령직을 사임한 뒤 과거 폭력과 불법의 심판을 받는다.","박동철은 조건을 수용해 간도 매입 조약에 서명하고 2030년 12월 31일 긴급 연설로 사퇴·범죄 자백 후 서울중앙지검에 출두한다.","국가 영웅의 자백은 정국과 검찰을 마비시키고 본인에게 종신형까지 가져올 수 있다.","세상을 정복하던 주인공이 마지막 상대를 자기 자신과 법으로 돌린다.","간도 수복으로 영토·통일 장기 목표가 완결되고 권력 내려놓기까지 지급된다.","신분·책임","박동철은 국가원수에서 피의자로 비가역 하강하며 법의 판단을 기다린다.","검찰이 영웅 대통령을 실제로 구속·기소할 수 있는지가 걸린다.","간도 수복·재임 목표","박동철 범죄 재판과 은퇴","간도 수복·자진하야·무죄와 귀향","high"
"680","법보다 주먹(완전판) 680화","무죄 판결과 제주 귀향","조명득은 증거를 숨기지 말라며 법보다 주먹으로 살아온 둘의 시간을 받아들인다.","스스로 심판대에 선 영웅이 피해자의 용서와 법원의 무죄를 받고 평범한 삶으로 돌아가는 종결 보상","구속·수사를 자청하고 오찬성에게 사과한 뒤 재산을 환원하고 권력 밖으로 퇴장한다.","박동철은 피해자와 대면하고 재판을 받지만 증거·공소시효 문제와 오찬성의 용서로 무죄가 되자 숨긴 1천조 원 이상을 기부하고 은희와 제주 소가옥에 정착한다.","법적 무죄가 도덕적 죄책감을 없애지 못하며 조명득·최문탁의 그림자 공로도 공식 기록에 남지 않는다.","법보다 앞선 주먹의 생이 법정에서 처벌되지 않지만 박동철은 스스로 대가를 기억하기로 한다.","통일·간도·부역청산·자진하야와 가족 귀향까지 1부 핵심 루프가 닫힌다.","신분·관계","박동철은 대통령·검사·응징자에서 은희와 사는 제주 주민으로 돌아간다.","본문 끝에 1부 완결 및 2부 연결 표식이 명시된다.","간도 수복·자기 심판","외전의 두 번째 회귀와 미완의 욱일회","간도 수복·자진하야·무죄와 귀향","high"
"681","법보다 주먹(완전판) 외전 1화","세 번째 삶과 차영철의 두 사고","서울서부지검 검사실에서 박동철은 다시 눈을 뜨고 두 번 회귀한 기억과 선악의 저울을 확인한다.","완성된 영웅이 초임 검사 시절로 되돌아가 놓쳤던 범죄를 법대로 다시 잡는 재시작 보상","전방주시 미흡 사고 피의자 차영철의 반복 전력을 파고들어 숨은 살인을 밝힌다.","박동철은 2년 전 같은 사고와 보험 기록을 조명득에게 확인시키고 차영철의 진술 수치 변화를 관찰한다.","초임 검사의 배당 사건은 잡범 취급되고 차영철은 신고·인공호흡 기록까지 갖춘 지능범이다.","단순 교통사고가 자동차를 이용한 반복 보험범죄일 수 있다는 직감이 생긴다.","독자는 1부 이후가 과거 재회귀라는 새 게임 규칙과 수사형 보상을 즉시 받는다.","시간·능력","박동철은 은퇴한 대통령에서 과거 기억을 가진 신출내기 검사로 되돌아간다.","차영철 보험 기록 확인 결과가 다음 수사를 연다.","1부 국가 경영","차영철 연쇄 보험살인","두 번째 회귀와 차영철 보험살인 의심","high"
"682","법보다 주먹(완전판)! 외전 2화","리벤지 영상으로 무고를 뒤집다","박동철은 차영철 사고를 의심하면서도 강간 고소와 무고 맞고소 사건을 함께 처리한다.","피해와 가해를 단순 성별로 판단하지 않고 영상 증거로 두 사람 모두의 죄를 정확히 치는 법적 보상","리벤지 영상 유포와 허위 고소를 분리해 합의시키고 차영철 수사에 쓸 시간과 조명득 자금을 확보한다.","P2P에서 찾은 영상으로 남자의 불법 유포와 여성의 무고를 확인해 쌍방 처벌·합의를 유도한다.","피해자는 동시에 가해자이고 당시 법·실무는 보복성 영상 범죄를 가볍게 다룬다.","첫 회귀 기억과 다른 사건 배열이 드러나 미래 지식이 완전한 지도는 아님이 확인된다.","골치 아픈 성범죄 사건을 증거 중심으로 매듭짓고 조명득과의 팀워크가 복원된다.","능력·관계","박동철은 사건을 골라 받는 초임이 아니라 복합 피해를 정리하는 풀베팅 검사로 다시 자리 잡는다.","청명회가 아직 작고 더 큰 미래자금이 필요하다는 과제가 남는다.","강간·무고 맞고소","차영철 수사와 자금 확대","두 번째 회귀와 차영철 보험살인 의심","high"
"683","법보다 주먹(완전판)! 외전 3화","미래 통장과 조명득 친족살인 질문","박동철은 차영철 사건을 보험사기 방향으로 돌리며 조명득이 자신처럼 회귀했는지 의심한다.","미래 지식으로 번 돈을 가장 믿는 동료에게 맡기고 더 큰 수사·세력 기반을 여는 관계 보상","보험금 수령 구조를 추적하고 조명득에게 투자 원금을 넘겨 청명회와 자본을 키운다.","박동철은 거액 통장을 건네고 가족 살인의 형량을 묻는 조명득에게 붕어빵으로 맺어진 어린 시절을 떠올린다.","조명득 부친의 죽음은 여전히 상처이며 회귀 사실을 서로 숨긴다는 불신 가능성도 있다.","조명득의 친족살인 질문이 단순 농담이 아니라 부친 서사의 복선으로 전환된다.","두 사람의 자금·수사 동맹이 다시 가동되고 차영철 사건 확대 준비가 끝난다.","돈·관계","초임 검사 개인 수사에서 청명회·투자 자본을 함께 굴리는 장기 공조로 범위가 커진다.","차영철 사고 현장 택시와 조명득 부친의 진실이 남는다.","미래자금 위탁","보험살인·부친 영혼 복선","두 번째 회귀와 차영철 보험살인 의심","high"
"684","법보다 주먹(완전판)! 외전 4화","영등포 연쇄살인 TF와 관광택시","지검장은 경찰보다 먼저 영등포 연쇄살인범을 잡기 위해 검찰 TF를 꾸리려 한다.","잡범 배당에서 전국적 연쇄살인 수사로 급상승하는 장르 전환 보상","차영철 보험사고와 연쇄살인을 잇는 현장 사진 속 제주 관광택시를 추적한다.","박동철은 보험금·장기입원 구조를 분석하고 오 수사관이 가져온 사고 사진에서 낯선 대절 관광택시를 발견한다.","검경 수사권 경쟁 때문에 실패하면 담당 검사만 희생양이 되고 보험사도 증거를 찾지 못했다.","교통사고 배경의 택시가 두 사건을 잇는 물증 후보로 부상한다.","차영철을 단순 운전자에서 지능형 보험범죄 용의자로 격상시킨다.","사건·범위","개별 사고 수사가 영등포 살쾡이 TF와 맞물리는 연쇄범죄 수사로 확대된다.","택시 번호와 피해 할머니의 요양병원을 확인해야 한다.","차영철 반복사고 의심","관광택시·연쇄살인 연결","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"685","법보다 주먹(완전판)! 외전 5화","강철 합류와 영등포 살쾡이 배당","사고 현장 택시 번호와 피해자 오복자의 요양병원이 핵심 단서로 떠오른다.","전설적 체포왕 강철과 열혈검사 한수선까지 팀에 합류하는 수사 전력 보상","택시 소유주와 병원 기록을 확인하면서 영등포 연쇄살인 TF를 받아들인다.","박동철은 오 수사관을 요양병원에 보내고 경찰 출신 강철과 악력으로 인사한 뒤 지검장의 TF 배당을 받는다.","배당되지 않은 사무장병원 수사까지 벌리면 업무가 폭증하고 한수선은 박동철을 미덥지 않게 본다.","강철도 선악 50대50의 특이한 인물이며 범죄를 보는 능력을 가진 듯한 복선이 깔린다.","박동철 팀은 경찰보다 먼저 연쇄살인범을 노릴 인력과 권한을 얻는다.","관계·능력","수사팀이 박동철·조명득 중심에서 강철·한수선까지 확장된다.","택시·병원 조사와 TF 성패가 동시에 걸린다.","관광택시 단서","강철 능력과 연쇄살쾡이","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"686","법보다 주먹(완전판)! 외전 6화","검경 경쟁과 요양병원 잠입","한수선은 큰 사건을 반기지만 박동철은 경찰이 먼저 잡으면 검찰이 희생양을 찾을 것을 안다.","정치적 함정인 TF를 역으로 이용해 차영철과 영등포 살쾡이를 함께 잡는 지략 보상","조명득에게 차영철 증거 수집을 맡기고 강철과 보람요양병원 현장을 훑는다.","박동철은 역할을 분배하고 사무장병원에서 오복자 기록을 확인하며 강철은 별도로 병동을 탐문한다.","검경 수사권 다툼과 사건 확대 피로, 치매 환자 보호자들의 침묵이 수사를 막는다.","박동철은 TF 정면 추적보다 기존 차영철 수사가 지름길일 수 있음을 택한다.","팀원이 각자 강점을 쓰는 병렬 수사 체계가 작동한다.","전략·관계","경쟁형 TF가 박동철식 다중 단서 수사로 재설계된다.","강철이 병원에서 불법과 차영철 연결을 찾아낼 차례다.","TF 역할 분배","병원 불법·차영철 연결","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"687","법보다 주먹(완전판)! 외전 7화","사무장병원과 살쾡이의 웃음","강철은 간호조무사의 의료법 위반을 보고 보람요양병원이 사무장병원임을 간파한다.","사소한 불법을 지렛대로 삼아 보험살인 구조의 내부 증언을 얻는 수사 보상","병원 사무장을 압박해 오복자 입원·보험 관계를 밝히고 차영철의 다음 표적을 막는다.","박동철은 병원 불법을 확인하되 선량한 운영 측면을 구분하고 차영철 원룸 장면에서는 12억 보험금 분배 다툼이 드러난다.","병원 자체를 전면 처벌하면 협조자를 잃고 차영철은 다음 살쾡이 시나리오를 준비한다.","차영철이 실제 보험살인 공모자이며 새 여성 사진을 표적으로 삼는 사실이 독자에게 확정된다.","박동철의 직감이 맞았다는 긴장 보상이 지급된다.","정보·위험","의심 단계의 보험사건이 진행 중인 청부·연쇄살인으로 바뀐다.","차영철의 원룸 잠복과 다음 피해자 구출이 급해진다.","사무장병원 확인","차영철 체포와 다음 표적","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"688","법보다 주먹(완전판)! 외전 8화","강솔미의 설계된 강간 고소","박동철 팀은 차영철을 잠복 감시하는 가운데 강솔미의 특수강간 고소를 배당받는다.","선악의 저울로 완벽해 보이는 피해 진술 뒤의 살인자·공범 정체를 감지하는 반전 보상","강솔미를 피해자로 예우하면서도 CCTV·진단서가 지나치게 완벽한 함정을 검증한다.","강솔미가 비 오는 날 CCTV 구역과 상해진단까지 준비해 진술하자 악 수치가 계속 오르고 강철은 그녀를 살인자로 본다.","성범죄 피해자를 의심하는 수사는 2차 가해가 될 수 있고 당장 반박할 물증이 없다.","강솔미의 고소가 우발적 사건이 아니라 공권력을 이용한 연출임이 드러난다.","박동철·강철의 능력이 서류상 완벽한 거짓을 포착한다.","정보·도덕","수사는 차영철 사건과 별도로 정치권까지 겨냥한 강솔미 범죄망으로 갈라진다.","강솔미가 왜 오상득 의원 아들을 표적으로 삼았는지가 남는다.","강솔미 1차 진술","꽃뱀·살인 공범망","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"689","법보다 주먹(완전판)! 외전 9화","택시기사 고해성사와 오상득 표적","강솔미는 담당검사 박동철에게 접근하고 강철은 사고 사진 속 택시기사를 직접 태워 압박한다.","초능력에 가까운 범죄 감각으로 닫힌 입을 열고 정치공작의 표적까지 동시에 드러내는 보상","택시기사에게 살인 여부를 자백시키고 강솔미의 고소 배후·목적을 추적한다.","강철은 누구를 죽였느냐고 직격해 택시기사의 공포를 끌어내고 강솔미는 오상득 의원 아들에게 10억을 요구할 계획을 논의한다.","강철의 압박은 증거 없는 심문이며 강솔미는 언론과 총선 표심을 역이용한다.","강솔미 사건이 돈만 노린 꽃뱀이 아니라 현직 국회의원을 흔드는 정치 공작으로 커진다.","택시기사가 자백 직전까지 무너져 차영철 사건의 직접 증언이 확보될 전망이다.","정보·정치","두 범죄축 모두 공범과 배후가 보이기 시작한다.","택시기사의 아내 살해 진술과 강솔미 언론전이 임박한다.","택시기사 심리 압박","차영철 자백고리·정치 공작","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"690","법보다 주먹(완전판)! 외전 10화","강솔미 미행과 TF 재소환","강솔미는 국회의원 가족이 먼저 고소하지 못할 것이라 자신하며 10억 합의를 밀어붙인다.","정치 협박의 계산을 간파하고 연쇄살인 TF에서도 박동철이 해결사로 재호출되는 상승 보상","강솔미를 미행해 더 큰 목적을 찾고 연결점 없는 영등포 사건의 공통 구조를 제시한다.","박동철과 조명득은 검찰청 주차장부터 강솔미를 추적하고 한수선·부장은 살쾡이 사건에 박동철을 합류시키기로 한다.","강솔미의 진짜 배후는 아직 보이지 않고 연쇄살인 피해 방식도 제각각이다.","박동철이 피하려 했던 TF가 오히려 두 사건을 한 손에 모으는 무대가 된다.","주인공의 촉과 명성이 조직 내부에서 공식적으로 인정된다.","평판·사건","박동철은 독립 사건 담당에서 두 대형 사건의 연결 해결사로 올라선다.","강솔미의 춘천 행선지와 차영철 공범 구조를 확인해야 한다.","강솔미 미행 착수","보육원 배후·살쾡이 연결","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
