sequence,visible_label,title,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_candidate,confidence
306,"306화","법보다 주먹(완전판)! 306화","박동철·조명득은 조선족 20여 명과 막다른 골목에서 난전을 벌인다.","압도적 완력으로 무장조직을 꺾고 판도식까지 통째로 납치하는 큰 행동 보상을 결산한다.","박동철은 살상당하기 전에 판도식과 부하들을 모두 제압해 심문 거점을 확보하려 한다.","망치·곡도·총까지 피하고 되받아친 뒤 판도식과 조직원 전원을 차량 트렁크와 청명회 차에 싣는다.","판도식이 총을 꺼내고 현장 증거가 남으면 중국 공안에 잡힐 수 있다.","연길 용정에 준비된 청명회 아지트로 판도식과 부하 20명을 무사히 옮긴다.","무장 20여 명을 두 사람이 쓸어버리고 핵심 정보원을 생포하는 대형 육체 보상이 지급된다.","능력","막막했던 한철 구명전이 판도식이라는 살아 있는 협상 패를 확보한 수사로 바뀐다.","판도식을 잡고 보니 사건이 단순 운반 누명보다 훨씬 크다는 직감이 든다.","골목 매복전과 판도식 생포가 닫힌다.","등시펑 배신의 이유와 판도식 회유·림채언 접촉이 열린다.","연길 잠입과 판도식 생포","high"
307,"307화","법보다 주먹(완전판)! 307화","용정 아지트에 판도식과 부하들을 가둔 박동철은 등시펑이 왜 그를 풀었는지 의심한다.","폭력 뒤 심리전으로 전환해 판도식의 북한 공작원 정체와 약점을 캐낸다.","박동철은 판도식을 죽이지 않고 림채언까지 이끌 협력자로 바꾸려 한다.","홍설매·보위부·등시펑을 차례로 언급하며 표정과 선악 수치를 읽고 거짓 협박을 섞어 심문한다.","판도식은 한 번 자신을 넘긴 박동철을 믿지 않고 중국에서는 실종돼도 아무도 찾지 못한다.","등시펑도 판도식 실종과 박동철 입국을 연결하며 백산파 제거 가능성까지 조사한다.","박동철이 판도식의 강한 허세 뒤 생존 욕망과 가족 약점을 찾아내는 정보전 보상을 준다.","관계","판도식은 단순 적이 아니라 등시펑·림채언에게 닿기 위해 살려야 할 잠재 협력자가 된다.","등시펑이 판도식·림채언·박동철 위치를 동시에 찾으라고 명령한다.","판도식을 힘으로 제압하는 단계가 닫힌다.","판도식 회유와 등시펑의 연결고리 제거 추격이 열린다.","판도식 회유와 림채언 장부 거래","medium"
308,"308화","법보다 주먹(완전판)! 308화","등시펑은 사라진 판도식을 찾고 박동철은 아지트에서 그의 협력을 끌어내지 못하고 있다.","적의 가장 사적인 생존 이유를 되살려 협력자로 전환하는 관계 보상을 지급한다.","박동철은 판도식이 림채언을 만나도록 설득해 한철 사건의 배후로 접근하려 한다.","판도식의 가족과 국정원 보호 가능성을 거래 조건으로 내걸고 국정원 통화까지 주선한다.","박동철은 이미 판도식을 등시펑에게 넘긴 전력이 있어 신뢰가 없고 실제 보호를 보장할 수도 없다.","판도식이 가족과 같이 살 수 있다는 국정원 제안을 듣고 마침내 협조를 수락한다.","절망하던 판도식의 눈에 희망이 돌아오고 박동철은 림채언 접선로를 얻는다.","관계","판도식과 박동철은 적대적 포로 관계에서 가족 보호를 매개로 한 위험한 공조가 된다.","박동철이 이제 원하는 것을 말하라며 림채언으로 향할 준비를 한다.","판도식의 완강한 거부가 협조로 닫힌다.","림채언과의 거래 및 등시펑 배신 규명이 열린다.","판도식 회유와 림채언 장부 거래","high"
309,"309화","법보다 주먹(완전판)! 309화","판도식은 박동철을 차로 여섯 시간 떨어진 식당의 림채언에게 안내한다.","목숨을 건 접선에서 거액을 먼저 내며 신의를 증명하고 더 큰 장부의 존재를 연다.","박동철은 림채언에게서 한철 누명을 벗길 진범과 등 씨 가문 비리를 살 정보를 얻으려 한다.","GPS 추적을 조명득에게 맡기고 홀로 림채언 방에 들어가 요구한 한국 계좌로 100만 달러를 즉시 보낸다.","림채언은 얼굴을 본 사람을 살려 보내지 않았고 선악 수치도 악 쪽으로 기운 채 총을 쥘 수 있다.","무조건 송금한 결단에 림채언의 호감이 움직이고 그는 한철을 구하러 왔느냐며 거래 규모를 키운다.","박동철이 돈보다 약속을 앞세워 범죄자에게도 신뢰를 얻는 협상 보상을 준다.","돈","정보 한 조각을 사는 100만 달러가 림채언의 전면 거래를 여는 신뢰 보증금으로 바뀐다.","림채언이 자기 얼굴을 보고 살아 나간 사람이 없다며 본격 가격을 부른다.","림채언 접선 성사와 첫 신뢰 시험이 닫힌다.","1,500만 달러 장부 거래와 생환 조건이 열린다.","판도식 회유와 림채언 장부 거래","high"
310,"310화","법보다 주먹(완전판)! 310화","림채언은 박동철·판도식 앞에서 등 씨 가문을 무너뜨릴 자료의 값을 1,500만 달러로 부른다.","거액을 아끼지 않고 적의 치부를 사서 한철과 협력자를 동시에 살리는 큰 정보 보상을 지급한다.","박동철은 림채언의 장부로 등시펑을 압박하고 한철 사건을 뒤집을 함정을 만들려 한다.","조명득을 통해 총 1,600만 달러를 송금하고 등가원과 마약 조직의 거래 장부를 넘겨받는다.","림채언은 총을 가진 살인자이고 판도식은 버려질까 의심하며 장부 공개는 중국 권력 전체를 자극한다.","장부가 등시펑의 부친 등가원과 마약밀매 조직의 결탁을 증명하며 언론 통제력까지 역이용할 수 있음이 드러난다.","돈으로도 구하기 어려운 권력 비리 장부를 확보하고 판도식도 버리지 않는다는 원칙을 확인한다.","돈","박동철의 개인 자산 1,600만 달러가 두 유학생과 판도식·림채언을 살릴 정치적 무기로 전환된다.","박동철이 등시펑에게 장부와 유학생 석방을 교환하자고 전화한다.","림채언 장부 거래와 판도식 보호 약속이 닫힌다.","등시펑의 반격·장부 교환 무대가 열린다.","판도식 회유와 림채언 장부 거래","high"
311,"311화","법보다 주먹(완전판)! 311화","박동철은 등시펑에게 사흘 안에 두 유학생을 풀라며 장부를 지렛대로 압박한다.","한철의 누명이 공식 해소되는 즉시 보상 뒤 등시펑의 허위자백 반격을 보여 준다.","박동철은 한철을 먼저 살리고 장부 거래의 뒤통수까지 대비하려 한다.","등시펑에게 시한을 주고 나이트클럽을 빌리며 림채언을 계속 추적하고 쌤에게 석방 뉴스를 전한다.","등시펑은 사형수 조선족에게 가족 보호를 미끼로 박동철이 허위 자백을 매수했다고 진술하게 만든다.","등시펑이 진범을 잡았다고 브리핑해 두 유학생의 무고를 공식 인정하지만 일주일 후 번복할 증인을 준비한다.","쌤이 우리 한철이가 살았다고 울부짖고 박동철이 감사 인사를 받는 큰 관계 보상이 지급된다.","지위","한철은 마약 운반 공범에서 공식 무죄 피해자로 바뀌지만 석방과 최종 안전은 아직 불완전하다.","박동철이 장부를 준 림채언과 거짓 증인을 만든 등시펑 모두 가만있지 않을 거라 경계한다.","한철·동행 유학생의 운반 누명이 공식적으로 닫힌다.","등시펑의 허위 매수 프레임과 장부 교환 최종전이 열린다.","최은희 생중계와 등시펑 자백 함정","high"
312,"312화","법보다 주먹(완전판)! 312화","장부 교환 하루 전 등시펑은 공안부 총경감에게 전권을 받고 박동철 검거를 준비한다.","최은희의 세계적 인기를 수사 무기로 바꾸는 대형 공개 함정의 준비를 보여 준다.","박동철은 등시펑이 스스로 비리와 조작을 말하게 해 전 세계 앞에서 뒤집으려 한다.","연길 나이트클럽을 통째로 빌리고 최은희에게 무료 인터넷 게릴라 콘서트를 열어 시청자를 모아 달라 한다.","유학생은 아직 구금 중이고 등시펑은 공권력으로 현장을 포위할 수 있으며 계획 성패가 최은희에게 달렸다.","최은희가 과부가 될 수 없다며 기획사를 밀어붙여 신곡 무대와 전 세계 생중계를 현실화한다.","부부 관계와 스타 권력이 박동철의 약점을 지키는 작전 자산으로 환전된다.","세계","사적 장부 거래가 수많은 중국·한국 네티즌이 지켜볼 국제 공개 재판 무대로 바뀐다.","최은희가 무대에 오르고 전 세계 접속자가 몰리며 박동철의 준비가 끝난다.","최은희의 작전 협조와 방송망 구축이 닫힌다.","등시펑 현장 포위와 생중계 자백 유도가 열린다.","최은희 생중계와 등시펑 자백 함정","high"
313,"313화","법보다 주먹(완전판)! 313화","등시펑은 버스와 공안으로 나이트클럽을 봉쇄하고 장부를 빼앗을 준비를 마친다.","등시펑이 승리를 확신하는 순간 중국 주석까지 보는 최은희 생중계와 박동철의 함정을 결합한다.","박동철은 홀로 무대에 앉아 등시펑이 카메라를 모른 채 거래에 응하게 하려 한다.","이어폰으로 조명득 지시를 받으며 등시펑을 무대 위 자리로 유도하고 최은희는 신곡 공연을 시작한다.","등시펑은 공안 전권과 포위망을 가졌고 장부를 받은 뒤 박동철·림채언을 제거하려 한다.","중국 주석과 비서관까지 최은희 팬으로 생중계를 기다려 은폐 불가능한 최고 권력의 목격자가 된다.","박동철·최은희 부부가 서로 다른 무대에서 완벽히 호흡하고 중국 전역의 시선을 확보한다.","관계","최은희는 보호받는 배우자가 아니라 박동철 국제 작전의 결정적 공동 실행자가 된다.","등시펑이 무대에 올라 왜 혼자냐고 묻고 카메라가 돌아가기 시작한다.","현장 포위와 관객 확보가 끝난다.","장부 대화의 공개 송출과 등시펑 본색 폭로가 열린다.","최은희 생중계와 등시펑 자백 함정","high"
314,"314화","법보다 주먹(완전판)! 314화","중국 네티즌들은 최은희 콘서트 뒤 화면에 등장한 등시펑을 뮤직비디오 인물로 오해한다.","사적인 협박 대화가 실시간 국제 폭로로 변하며 권력자의 오만을 사회적으로 처벌한다.","박동철은 등시펑에게 장부를 넘기기 전 등가원·마약 조직·림채언 은폐 의도를 충분히 말하게 하려 한다.","유학생 석방과 장부 교환을 확인하며 등 씨 가문의 부패와 림채언 처리 계획을 질문으로 끌어낸다.","등시펑은 자신이 세계에 송출 중임을 모르고 박동철도 공안 포위 한가운데 있다.","박동철 얼굴이 방송에 잡히자 네티즌들이 실제 사건임을 알아채고 중국 주석은 인터넷 차단 요구를 거부한다.","박동철의 말 몇 마디로 등시펑이 스스로 가문의 범죄와 야망을 드러내는 지적 응징이 지급된다.","지위","등시펑은 비공개 권력자에서 전 세계가 의심하는 중국 치욕의 당사자로 추락한다.","박동철이 장부를 건네고 등시펑은 림채언만 처리하면 된다고 말한다.","장부의 실재와 등가원 연결 공개가 닫힌다.","등시펑의 장부 소각·박동철 체포 명령이 열린다.","최은희 생중계와 등시펑 자백 함정","high"
315,"315화","법보다 주먹(완전판)! 315화","등시펑은 받은 장부를 태우고 박동철 앞에서 승리를 확신한다.","박동철의 검사 소신이 대중에게 생중계되고 등시펑이 자기 입으로 조작 전모를 완성하는 카타르시스를 준다.","박동철은 체포 직전까지 등시펑의 허위자백 매수와 국가 보복 의도를 입증하려 한다.","대한민국 국민을 지킬 의무를 선언하며 등시펑의 도발을 받아 주고 계속 질문한다.","등시펑은 공안 20명과 총을 가졌고 박동철을 범죄자 매수 혐의로 현장 검거하려 한다.","등시펑이 조선족 진범에게 허위 진술을 시켰고 한국에 보복하려 했다고 사실상 전부 자백한다.","한국 국민은 박동철을 영웅으로 신뢰하고 중국 네티즌은 등시펑을 전 우주급 망신이라 욕한다.","지위","검사직을 잃은 박동철의 도덕적 권위는 국가기관보다 커지고 등시펑의 공권력은 범죄 증거로 뒤집힌다.","등시펑이 스무 명의 공안을 불러 박동철을 검거하라 명령하고 조명득은 액션 촬영을 지시한다.","등시펑의 증거 조작·보복 동기 입증이 닫힌다.","공안 20명과의 생중계 전투 및 중국 주석 개입이 열린다.","최은희 생중계와 등시펑 자백 함정","high"
