sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"95","효종 95화","효종 95화","12079","12189","박황·박노가 강남이 남았다며 명에 미련을 보이자 도현은 기근·반란과 도르곤의 재출병을 근거로 오래 못 버틴다고 단언한다.","북경 함락을 조선의 외교 노선 전환과 청 입관 전쟁의 새 계약으로 연결한다.","소현의 성급한 친청 선언을 완화하면서 도르곤의 강제 동행 요구에 대응한다.","소현은 인조에게 명 사대관계를 청산하자는 서한을 보내고 도현은 문구를 누그러뜨리며, 도르곤이 두 왕자를 불러 산해관·북경 출병에 동행하라고 압박하자 결국 수락한다.","사대부 반발과 숙원 조씨의 폐세자 빌미가 분명하고, 도르곤의 호의는 사실상 거절할 수 없는 볼모 통제다.","북경 함락 충격으로 온건했던 소현이 인조와 정면 충돌할 독자 노선을 택하고 두 형제는 명 멸망을 직접 보게 된다.","소현의 정치 주체성·도현의 현실론과 도르곤 원정 동행이라는 국가 변곡점이 지급된다.","지위,관계,세계,정보","형제는 관저 경영자에서 청의 대륙 정복을 목격할 정치 증인으로 이동하고 한양 부자 갈등은 외교 노선 갈등으로 커진다.","출정 사흘 전이라는 시한과 관저 관리들의 강한 반대가 제시된다.","명 멸망 판단·출정 동행 결정 루프가 닫힌다.","한양 폐세자 공세·산해관 귀순과 청군 입관 루프가 열린다.","E23","high"
"96","효종 96화","효종 96화","12190","12300","관저 관리들은 출정을 반대하지만 도현은 박황을 중심으로 한양 지인들에게 편지를 보내 폐세자 공세를 막으라고 역으로 동원한다.","조선군·조공 대신 형제가 직접 청군 이십만의 입관전에 끌려가면서도 정보와 전략으로 주도권을 만든다.","산해관을 피 흘리지 않고 열어 북경 진격 시간을 줄인다.","형제는 호위 서른과 닷새 만에 산해관에 도착하고, 도현은 도르곤 회의에서 오삼계 가족이 이자성군에게 죽은 사실을 들어 귀순 제안을 먼저 하자고 주장한다.","현지 조달은 화북 백성 약탈을 뜻하고 포·화약이 부족하며, 야골타는 도현을 질투해 전략을 공개 반박한다.","도르곤이 야골타의 공성론 대신 도현의 무혈 귀순안을 채택해 오삼계에게 사신을 보내기로 한다.","관저의 한양 방어 서신망·도현의 군의 발언권과 산해관 무혈 돌파 가능성이 지급된다.","정보,지위,관계,세계","도현은 청군에 종속 동행하면서도 가족 복수라는 오삼계의 개인 선택을 대륙 관문 개방 전략으로 전환한다.","예친왕 친서가 산해관을 거쳐 오삼계 진영으로 향한다.","출정 준비·관저 잔류 지휘 루프가 닫힌다.","오삼계 귀순·야골타 반감과 북경 결전 루프가 열린다.","E23","high"
"97","효종 97화","효종 97화","12301","12429","오삼계는 이자성군에게 부모·처자식을 잃고 대순의 협박까지 받던 중 도르곤의 왕작·부하 안전 보장 제안을 받는다.","난공불락 산해관을 전투가 아니라 복수와 생존의 선택으로 열어 역사적 입관을 성사시킨다.","오삼계의 항복과 산해관 주둔군을 청군 편으로 확정해 대순 본군을 친다.","오삼계는 애검과 항복서를 보내 관문 개방을 명하고 도르곤·소현·도현과 팔기군은 천하제일관을 통과해 오삼계군과 합류한다.","명에 대한 오랜 충성과 청과의 피맺힌 전쟁을 버려야 하며 오삼계 휘하에도 귀순을 꺼리는 장수들이 있다.","두 황제도 못 넘은 관문이 열리고 이자성은 성을 지키는 대신 오삼계를 벌하려 백만군을 이끌고 평원으로 나온다.","청은 화북 진입로와 정예 이십만을 얻고 도현의 전략 신뢰가 재차 상승하며 독자는 개인 복수가 제국 교체를 만든 순간을 받는다.","세계,지위,정보,관계","오삼계는 명의 방패에서 청 입관의 문지기로 바뀌고 도르곤은 정복전의 주도권을 잡는다.","청·오삼계 연합군이 북경 앞 화북 평원에서 대순군과 맞선다.","산해관 무혈 개방·오삼계 귀순 루프가 닫힌다.","화북 회전·이자성 패주와 북경 입성 루프가 열린다.","E23","high"
"98","효종 98화","효종 98화","12430","12578","오삼계군은 대순의 학익진·화살 비와 압도적 숫자를 버티지만 이자성은 정예의 저항에 장수들을 처형으로 협박한다.","청 기병의 결정적 측면 돌격이 농민군 백만의 허상을 깨고 도현의 승패 예측을 전장 보상으로 지급한다.","대순 좌익과 지휘 체계를 무너뜨려 이자성군을 북경 밖에서 궤멸시킨다.","야골타가 수만 기병으로 좌익을 들이받고 오삼계군이 정면 반격하며, 도현은 불안해하는 소현에게 농담까지 건네 승리는 바뀌지 않는다고 확신한다.","대순군은 아무리 죽여도 밀려오는 숫자가 많고 청·오삼계군도 장기전이면 보급 취약과 내분 위험을 안는다.","공포가 한계점을 넘자 대순군과 독전대가 함께 달아나고 수천 명이 서로 밟혀 죽으며 이자성이 십만도 안 되는 병력만 데리고 후퇴한다.","화북 회전 대승·이자성 기세 붕괴와 형제의 전우적 긴장 완화가 지급된다.","행동,세계,관계,지위","청은 육만 사상자를 내고도 대순에 이십만 사상·대규모 탈영을 안겨 대륙 패권의 군사적 우위를 확정한다.","이자성이 북경을 포기하기 전 일반 백성까지 재차 약탈하라고 명령한다.","화북 회전 승패 루프가 닫힌다.","북경 2차 약탈·이자성 철수와 청군 입성 루프가 열린다.","E23","high"
"99","효종 99화","효종 99화","12579","12707","패주한 이자성군은 한 평민의 딸을 끌고 가려다 저항한 아버지를 죽이는 등 북경 전 주민을 약탈·살육한다.","대승의 그늘인 백성 피해와 장씨의 삼천 배를 병치한 뒤 청군 입성의 불안·기대를 끌어올린다.","도르곤군이 이자성 철수 뒤 북경을 안전하게 접수한다.","장씨는 심양 산사에서 열이 나도 도현의 무사를 빌며 삼천 배를 계속하고 소연도 곁에서 장씨 건강을 빌며 절하며, 도현은 오삼계군을 선입성시켜 매복을 확인하자고 제안한다.","북경 주민은 두 차례 약탈로 삶과 가족을 잃었고 장씨는 몸을 상하며, 야골타의 질투와 잠재 매복 위험도 남아 있다.","이자성이 섬서로 도주해 성문이 열린 가운데 오삼계가 화살받이 역할을 받아들이고 입성하자 주민들은 명군이 구원한 줄 알고 환호한다.","장씨·소연의 헌신, 북경 무매복 확인과 주민이 잠시 되찾은 구원 희망이 지급된다.","감정,관계,세계,정보","전장 승리는 가족의 기도와 점령지 민간인의 희생 위에 놓이고 오삼계는 귀순군으로서 청의 선봉을 감수한다.","환호하는 주민 뒤로 변발한 팔기군 행렬이 모습을 드러낸다.","이자성 북경 철수·매복 확인 루프가 닫힌다.","청군 북경 입성·자금성 점거와 한양의 외교 노선 충돌 루프가 열린다.","E23","high"
"100","효종 100화","일그러지는 부자 관계","12708","12819","오삼계군을 구원군으로 오인해 환호하던 북경 주민은 뒤따른 청군을 보고 얼어붙고 소현·도현도 그 시선을 외면한다.","청의 대륙 입성이라는 역사 보상이 한양에서 소현의 친청 서한을 둘러싼 폐세자 위기로 즉시 되돌아온다.","도르곤의 북경·자금성 점거를 확인하고 한양의 소현 지지파가 정치적 파국을 막게 한다.","도르곤은 명 관리들에게 자금성 길 안내를 시키고 불탄 궁에 들어가며, 한양에서는 김류·이명한·김자점이 소현을 공격하고 심기원이 변호한다.","점령의 치욕과 약탈 흔적이 선명하고, 인조의 뜻을 대변하는 김류가 폐세자를 말하며 김자점은 친청주의까지 버리고 공격에 가담한다.","청군 북경 입성 급전과 오삼계의 산해관 개방 사실이 전해져 친명 대신들의 확신은 흔들리지만 소현에 대한 반감은 사라지지 않는다.","도르곤의 대륙 패자 지위·도현이 직접 본 불탄 자금성과 심양 관저 급전의 정치적 반격 재료가 지급된다.","세계,지위,관계,감정","명-청 패권은 현실에서 교체됐지만 조선 조정에서는 그 현실을 말한 세자의 계승권이 오히려 위태로워진다.","오삼계 배신 소식 뒤 인조와 조씨 진영이 어떤 명분으로 소현을 칠지 논의가 이어진다.","청군 입성·자금성 점거 루프가 닫힌다.","인조-소현 부자 파열·폐세자 공세와 청의 조선 압박 루프가 열린다.","E24","high"
"101","효종 101화","효종 101화","12820","12950","청군 북경 입성으로 명 지원론이 꺾이지만 소현은 친명 신료의 반감과 숙원 조씨의 폐세자 공세를 동시에 떠안는다.","소현의 예측 적중과 청의 군사 압박이 당장의 폐세자 위기를 막는 현실 정치 보상으로 이어진다.","조정의 무모한 명 지원을 막고 소현의 계승권을 보전한다.","인조는 재정·병력이 없어 명 원군론을 꾸짖고 청 사신과 국경 전진배치군의 경고를 받아들이며, 김자점은 조씨에게 지금은 소현을 칠 때가 아니라고 제동을 건다.","전쟁·흉년·잇단 파병으로 조선 재정이 고갈돼 심양 운영비도 절반으로 줄었고 소현은 친명파 전체와 틀어진다.","북경 함락을 미리 경고한 소현의 정보 가치 때문에 인조도 즉시 내칠 수 없게 되고 조씨는 공세를 미룬다.","소현의 정치적 생존·청 보복 회피와 명분뿐이던 북벌론의 무력함을 확인하는 보상이 지급된다.","지위,정보,세계,관계","대륙 현실은 소현을 잠시 보호하지만 인조-소현 갈등과 조씨-김자점 동맹은 해소되지 않고 잠복한다.","도르곤은 북경 약탈을 금하고 하북·산동·산서를 빠르게 접수한다.","즉시 폐세자 논의·명 원군론 루프가 닫힌다.","청의 북경 천도·소현 영구귀국과 잔류 볼모 선택 루프가 열린다.","E24","high"
"102","효종 102화","효종 102화","12951","13082","도현은 해산객잔의 오삼돌·북경 지부장 김하방과 접선해 서양 선교사·기술자의 소재와 북경 민심을 조사시킨다.","청의 천도 속에서 조선 관저도 북경으로 옮기되 소현은 풀려나고 도현이 새 볼모이자 기술 수집자로 남는다.","서양 기술 인재를 찾고 소현의 영구 귀국을 확보한다.","도현은 선교사의 기술 서적·재주를 조사시킨 뒤 도르곤에게서 명 승상 저택의 새 관저, 남초 수익 자립, 소현 귀국·도현 잔류 결정을 듣는다.","북경 민심은 청 보호에 기울지만 조선과 거리가 더 멀어지고, 도르곤은 능력이 뛰어난 도현을 안전판으로 붙잡아 둔다.","도르곤은 볼모 가치보다 위험성과 효용을 계산해 왕위계승자 소현을 보내고 둘째 도현을 남기는 역선택을 한다.","소현 부부의 완전 귀국·심양 농장 유지와 북경 승상 저택 사용권이 지급된다.","지위,관계,정보,세계","형제 공동 볼모 체제가 끝나 소현은 한양 정치로, 도현은 북경 기술·상업 거점으로 갈라진다.","소현은 도현에게 김자점·숙원 조씨를 경계하겠다고 약속하고 심양으로 떠난다.","소현 귀국 허가·북경 관저 확정 루프가 닫힌다.","인조의 귀환 거부감·심양 자산 정리와 서양 기술자 영입 루프가 열린다.","E24","high"
"103","효종 103화","효종 103화","13083","13196","청 서신이 소현을 왕위계승자로 명시하자 인조는 자기 퇴위를 재촉하는 뜻으로 받아들여 귀환 즉시 석 달 근신을 명한다.","귀국의 기쁨을 창살 없는 동궁 감옥으로 뒤집어 부자 관계 파국과 도현 측 대비 자원의 필요를 선명하게 한다.","소현 귀환 행렬과 북경 관저 이전을 준비하면서 한양의 정치 공격을 견딜 자원·사람을 배치한다.","인조는 역모 가능성까지 들먹여 신료를 침묵시키고 김류에게 근신을 지시하며, 소현은 심양 농장 운영권을 봉황상단에 넘겨 수익 육 할을 북경 관저로 보낸다.","국왕의 역모 프레임 때문에 신료가 반대하지 못하고 조씨는 근신을 소현 제거의 호기로 여기며, 농장 노동자와 관저 식솔의 이동도 크다.","농장 운영 대가로 받은 돈으로 조선인 노예 수백 명을 해방·귀환시키고 새 노예는 이 년 노동 뒤 자유를 주는 순환 구조를 만든다.","노예 해방·북경 관저 운영 수익과 박황 등 도현 보좌 잔류 인력이 지급된다.","지위,돈,관계,세계","인조는 계승자를 적으로 규정하지만 소현·도현은 청의 토지·상단 수익을 동포 해방과 장기 관저 운영으로 전환한다.","장태범이 북경 도현의 비밀 물건을 소현에게 전달하러 온다.","심양 농장 운영권 이전·노예 몸값 지급 루프가 닫힌다.","도현의 정치자금 지원·소현 귀환과 북경 새 관저 가동 루프가 열린다.","E24","high"
"104","효종 104화","효종 104화","13197","13333","장태범은 소현에게 도현이 마련한 금 십만 냥과 한양 지부의 무제한 후속 지원 약속을 건넨다.","형제의 이별을 정치자금·노예 해방·독립 거점으로 보상하고 북경 시대를 실제 생활 기반으로 연다.","소현 부부와 해방 노예를 조선으로 보내고 도현 관저를 신뢰 가능한 식솔로 꾸린다.","소현 부부는 수백 명을 이끌고 심양을 떠나며 장씨와 작별하고, 도르곤은 자금성 재건·한인팔기를 추진하며 도현은 승상 저택으로 옮겨 오삼돌이 데려온 조선인 열 명을 채용한다.","장씨는 귀국이 아닌 또 다른 타향 북경행을 감수하고, 한인팔기 편성은 한족 분열과 청의 대륙 장악을 빠르게 한다.","도현은 청 지배전략을 읽으면서도 자금성 감시에서 벗어난 두 배 큰 관저와 자기 사람을 얻는다.","소현의 십만 냥 정치자금·조선인 해방 귀환·북경 독립 관저와 신뢰 식솔이 지급된다.","돈,관계,지위,세계","형제의 물리적 분리는 상단 자금망으로 보완되고 도현은 볼모 처소를 기술·정보 허브로 바꾼다.","김하방이 북경·천진의 서양인 열두 명 중 화포 기술자 로사리오 자료를 들고 온다.","소현 영구귀국·북경 관저 이전 루프가 닫힌다.","로사리오 영입·한양 근신과 조씨의 독살 음모 루프가 열린다.","E24","high"
"105","효종 105화","로사리오","13334","13467","김하방 보고서에서 도현은 천진 수군 병기창 출신 에스파냐 화포 기술자 로사리오 밸른을 발견한다.","서양 지식을 종교 확산 위험과 분리해 웅도 병기창의 기술 도약으로 연결한다.","로사리오를 가족과 함께 자발적으로 영입하고 기술 서적도 수집한다.","도현은 꾀병으로 만월개의 감시를 속이고 칠현을 대역으로 남긴 채 박영식 등 열 명과 천진에 가서 객잔에서 로사리오를 우연히 마주친다.","가톨릭 선교사는 유교·불교와 충돌할 수 있고 로사리오는 실직·사기 피해로 낯선 고용주를 믿지 못하며 도현의 무단 외출도 발각 위험이 있다.","도현은 강제 납치가 아닌 직접 진정성을 보이는 방식을 택하고 빈민만 남은 천진에서 목표와 같은 객잔에 묵는다.","북경·천진 선교사 명단·서양 기술서 수집선과 로사리오 접촉 기회가 지급된다.","정보,능력,관계,세계","도현의 국가 건설 자원은 동아시아 상단을 넘어 마카오·서양 기술 네트워크로 확장된다.","금발의 로사리오가 객잔에 들어와 주인에게 사기당한 돈 문제를 하소연한다.","서양 기술자 탐색 루프가 닫힌다.","로사리오의 선택·웅도 병기창 합류 루프가 열린다.","E25","high"
"106","효종 106화","효종 106화","13468","13604","로사리오는 마카오 배표 사기로 전 재산을 잃고 객잔에서 술을 마시며 가족 부양 실패에 절망한다.","도현이 개인의 궁핍과 전문 기술을 정확히 읽어 위험한 스카우트를 신뢰 시험으로 바꾼다.","높은 봉급·가족 보호 조건으로 로사리오가 스스로 합류를 선택하게 한다.","도현은 그의 출신·경력·가족을 모두 말해 압도한 뒤 은전 가득한 계약금을 맡기고 떠나며, 로사리오는 돈을 들고 도망갈지 객잔으로 돌아갈지 갈등한다.","최근 사기당한 로사리오는 제안을 의심하고 계약금은 마카오나 에스파냐로 도망칠 수 있는 규모라 배신 유혹이 크다.","도현은 계약금 회수가 아니라 인성을 검증하는 비용으로 받아들여 로사리오가 가진 그릇을 먼저 시험한다.","로사리오는 가족을 살릴 선택지와 존중받는 전문직 제안을 얻고 도현은 위험한 기술 인재의 인성 자료를 얻는다.","관계,돈,정보,능력","고용은 강제가 아니라 신뢰와 가족 안전의 교환이 되고 도현의 인재 선발 기준이 구체화된다.","아내가 자기 긴 머리카락을 팔아 흰쌀·생선·소고기를 마련한 사실이 드러난다.","고용 제안·계약금 전달 루프가 닫힌다.","로사리오의 가족 책임 선택과 도현 합류 회답 루프가 열린다.","E25","high"
"107","효종 107화","하늘에서 떨어진 별","13605","13746","로사리오는 가족을 위해 수상한 기회라도 잡기로 결심하고 돈을 들고 달아나는 대신 도현을 찾아온다.","화포 기술자 영입을 완결한 직후 소현 귀국의 냉대라는 정치 비극으로 축을 전환한다.","로사리오를 웅도 병기창에 보내고 북경의 서양 기술서를 번역한다.","도현은 에스파냐어로 악수하며 로사리오의 충성을 받고 가족을 봉황상단 배로 웅도에 보내며, 한편 소현은 한양 도착 즉시 인조에게 근신을 받고 동궁전에 고립된다.","로사리오는 명에 해가 될 일과 이주를 감수하고 소현은 환영·알현도 없이 조씨 사람들에게 둘러싸인다.","로사리오 일가는 마카오행을 가장해 웅도로 떠나고 도현의 언어 능력은 서양 기술서 번역 자산으로 전환된다.","웅도 화포 개량 인재·서양 기술 지식과 소현에게 닿는 도현의 비밀 궁중 연락망 기대가 지급된다.","능력,관계,정보,지위","기술 인재 확보라는 상승 보상과 왕위계승자의 고립이라는 하락 압력이 교차한다.","김남생이 수정과·약과 밑에 숨긴 도현의 쪽지를 소현에게 건넨다.","로사리오 영입·웅도 이송 루프가 닫힌다.","김남생 비밀 연락·이형익 독살 음모와 소현 생존 루프가 열린다.","E25","high"
"108","효종 108화","효종 108화","13747","13873","김남생이 도현의 사람임을 알게 된 소현은 근신 중에도 바깥 지지자와 연락할 숨통을 얻는다.","도현이 미리 심은 궁중 별 하나가 소현을 지키지만 숙원 조씨가 비상으로 근본 제거를 시도해 긴장을 최고조로 올린다.","소현의 통신·치료를 보호하고 이형익의 움직임을 감시한다.","김남생은 약과 밑 쪽지를 전달하고 서상수와 연결되며, 조씨는 내의원 의원 이형익에게 비상을 주고 인조 명으로 학질 치료 담당을 바꾼다.","동궁 궁인 대부분이 조씨 편이고 이형익은 거절하면 즉시 버림받으며, 학질 증상은 독살 징후를 자연사로 위장하기 좋다.","서상수는 도현의 경고대로 이형익이 들어오자 김남생에게 탕약 조제부터 일거수일투족 감시를 명한다.","소현의 비밀 통신로·김남생 활동비와 위험 인물 사전 식별이라는 정보 보상이 지급된다.","정보,관계,감정,지위","도현의 사전 대비와 조씨의 왕명·내의원 장악이 동궁 치료 현장에서 정면 대결한다.","학질로 쇠약한 소현 앞에 이형익이 새 탕약을 들고 처음 나타난다.","김남생 연락망 개통 루프가 닫힌다.","비상 투여·최 내관 감시와 소현 독살 시도 루프가 열린다.","E26","high"
"109","효종 109화","효종 109화","13874","14014","고열·오한으로 수척해진 소현은 도현이 경고한 이형익을 알아보고 그가 내민 소시호탕을 쳐서 깨뜨린다.","형제의 사전 경고가 첫 독살 시도를 막지만 인조의 권력이 경계 행동을 불효·항명으로 뒤집는다.","이형익의 탕약을 거부하고 독 없는 기존 의원의 약으로 회복한다.","최 내관은 약재 조제 전 과정을 보고 은침 검사까지 하며, 조씨는 이형익이 문전박대당했다는 사실을 인조에게 일러 아픈 소현을 내전으로 부른다.","소현은 병과 고립으로 신경이 날카롭고 공식 임명된 의원을 거부하면 왕명 불복으로 몰리며 이형익은 조씨에게 쫓긴다.","며칠 사이 소현 병세가 좋아지자 조씨가 인조를 이용해 치료권을 강제로 이형익에게 독점시킬 길을 연다.","첫 비상 탕약 회피·최 내관의 충성과 소현의 경계 판단이 지급된다.","감정,관계,정보,지위","의학적 생존 문제는 부자 권력 싸움으로 변해 소현이 자기 몸의 치료자를 고를 권리마저 잃는다.","인조가 찻잔을 던지며 왜 자신이 독을 넣을까 의심하느냐고 추궁한다.","첫 탕약 거부·기존 약 안전 확인 루프가 닫힌다.","인조 어명 치료·부자 폭발과 독침 우회 루프가 열린다.","E26","high"
"110","효종 110화","효종 110화","14015","14141","인조는 이형익 치료를 어명으로 강요하고 소현이 간신에게 현혹된 아버지를 원망하자 근신을 반년으로 늘린다.","부자의 마지막 파열이 독살범에게 접근권을 주고 최 내관의 충성이 비극을 늦추는 방어선이 된다.","소현을 지키면서 왕명 위반으로 최 내관까지 잃지 않는 방법을 찾는다.","소현은 최 내관이 죽을 수 있다며 이형익 치료를 받아들이고 최 내관은 모든 행동을 감시하며, 궁지에 몰린 이형익은 비상 묻힌 바늘 살인담에서 독침 방법을 떠올린다.","다른 의원 출입이 금지되고 조씨는 이틀 시한을 주며, 은침 검사는 탕약만 겨냥해 침 끝 독을 놓칠 수 있다.","이형익은 탕약이 아니라 시침으로 비상을 직접 몸에 넣으면 감시와 검사 모두 피할 수 있다고 결론낸다.","소현-최 내관의 서로를 살리려는 충정과 여론이 소현에게 동정적으로 기우는 감정 보상이 지급된다.","관계,감정,정보,지위","인조의 왕명은 조씨의 독살 계획에 합법 출입권을 부여하고 소현의 생존 공간은 급격히 좁아진다.","내의원 독극물실에서 이형익이 당직 동료를 확인하며 비상을 준비한다.","부자 대면·치료 어명 루프가 닫힌다.","비상 독침 실행·소현 급사와 배후 추적 루프가 열린다.","E26","high"
"111","효종 111화","효종 111화","14142","14299","이형익은 비상을 희석해 침 여덟 개에 바르고 이틀 연속 소현 등에 꽂아 중독시킨다.","조씨의 개인 욕망과 인조의 어명이 실제 왕위계승자 죽음으로 이어져 도현의 목표·정체성을 뒤집는다.","소현의 급성 발작을 살리거나 최소한 사인을 밝혀 배후를 붙잡는다.","이형익은 발작 때 비상·아편 환약을 치료제인 척 먹여 독성을 키우고 다른 의원이 왔을 때는 이미 늦어 소현이 새벽 전 숨진다.","최 내관도 침 끝 독을 생각하지 못하고 응급 상황에서 환약 검사를 포기하며, 원격지 북경의 도현은 나흘 시차로만 소식을 받는다.","악몽에서 깬 도현에게 박영식이 급사를 알리고 담당이 이형익임을 확인하자 숙원 조씨·인조 방조를 확신한다.","비극적이지만 소현의 죽음이 도현에게 그림자 역할을 버리고 직접 국왕이 되어 복수·개혁할 결의를 지급한다.","감정,지위,관계,세계","소현 중심의 형제 개혁 구상이 무너지고 도현은 세자·왕좌를 직접 쟁취할 주체로 전환된다.","도현은 건드리지 말아야 할 맹수를 깨웠다며 조씨에게 복수를 맹세한다.","소현 독살·급사 루프가 닫힌다.","도현 세자 책봉·조씨 견제와 이형익 확보 루프가 열린다.","E26","high"
"112","효종 112화","뒤통수치기","14300","14412","밤새 슬픔을 가라앉힌 도현은 소현 없는 개혁을 위해 자신이 세자·국왕이 되어야 한다고 결론낸다.","형의 죽음을 충동 복수가 아니라 청·조선 여론을 동시에 움직이는 왕권 승계 반격으로 바꾼다.","숙원 조씨가 자기 아들을 세자로 밀기 전 도현 책봉 여론과 청 지원을 선점한다.","장태범에게 한양 신료·사대부를 움직이라 명하고 도르곤에게 소현의 죽음과 친청 주장이 박해받았다는 사실을 흘려 조문·후계 개입 필요성을 자극한다.","이형익을 당장 공격하면 인조 연루 역풍과 조씨의 꼬리 자르기에 걸리고, 청의 직접 개입도 조선 자주성을 해칠 수 있다.","도현은 조선 후계가 친명파에게 넘어가면 청 후방이 위험하다고 도르곤 스스로 계산하게 만든다.","장태범의 한양 여론 작전·도르곤 조문단과 후계 논의라는 두 방향 압박이 지급된다.","지위,정보,관계,감정","도현은 피해 왕자의 위치에서 청 섭정의 안보 불안을 이용해 왕위계승 구도를 설계하는 정치 행위자로 변한다.","도르곤이 측근 회의를 열어 봉림대군 세자 책봉안을 검토한다.","복수 방향 설정·한양 여론 지시 루프가 닫힌다.","청 책봉·귀국 허가와 사인 조사 조문단 루프가 열린다.","E27","high"
"113","효종 113화","효종 113화","14413","14526","도현의 말에 도르곤은 친명 사대부가 조선을 흔들면 비어 있는 만주 후방이 위험하다고 판단한다.","도현이 공개 청탁 없이 청 수뇌부가 스스로 자신을 세자로 책봉하게 만드는 뒤통수 반격을 완성한다.","순치제 명의의 세자 책봉과 귀국 허가를 끌어낸다.","만월개가 후방 안정책으로 봉림 책봉을 제안하고 도르곤이 승인하며, 장태범은 미리 접촉한 만월개에게 금원보 수만 냥을 사례한다.","용골대·야골타는 도현의 욕심과 위험성을 의심하고 도르곤도 그를 곁에 붙잡고 싶지만 대륙전 때문에 조선 전쟁은 피해야 한다.","도현이 도르곤에게 한 말과 장태범의 만월개 포섭이 같은 결론으로 수렴해 순치제 책봉 절차가 즉시 시작된다.","청 황제·섭정의 후계 보증과 조선 귀환 가능성이 지급된다.","지위,돈,정보,관계","개인 상단 자금·외교 정보·청의 국가 안보가 결합해 조선 왕위 승계의 외부 보증을 만든다.","도현이 순치제가 앉은 대전으로 들어가 책봉서를 받는다.","청 수뇌 설득·만월개 포섭 루프가 닫힌다.","공식 세자 책봉·인조 승인과 조문단 사인 조사 루프가 열린다.","E27","high"
"114","효종 114화","효종 114화","14527","14650","순치제와 도르곤 앞에서 도현은 조선 세자 책봉서를 받고 만세를 외친다.","형의 죽음 뒤 승계권·귀국·관저 식솔의 귀향이라는 대형 보상을 한 번에 지급한다.","청 조문단의 점령군 인상을 피하면서 독자적으로 한양에 들어갈 준비를 한다.","도현은 조문단 동행을 거절해 보름 시차 귀국을 택하고 박황에게 관저 철수를 맡기며, 장씨에게 이번 달 안에 돌아간다고 알린다.","인조 승인보다 청 책봉이 먼저라 조선 왕권을 무시했다는 반발이 가능하고 도르곤은 동행으로 청의 계승권 지배를 과시하려 한다.","도현은 도르곤의 함정을 읽어 분리 출발하고 관저 사람들은 북경에 온 지 얼마 안 돼 마지막 철수를 준비한다.","세자 지위·영구 귀국 허가와 장씨가 친정을 다시 볼 희망이 지급된다.","지위,관계,감정,정보","도현은 청이 세운 세자이되 귀국 방식은 스스로 통제해 외부 꼭두각시 인상을 줄인다.","책봉 소식에 조씨·김자점은 패배를 인정하면서도 청 조문단의 사인 조사를 두려워한다.","세자 책봉·귀국 허가 루프가 닫힌다.","이형익 꼬리 제거·인조 재가와 웅도 귀환 준비 루프가 열린다.","E27","high"
"115","효종 115화","효종 115화","14651","14789","도르곤 조문단이 소현 사인까지 조사한다는 첩보에 김자점·조씨는 이형익을 죽여 연결고리를 자르기로 한다.","적의 증거 인멸 시도를 도현 측이 역으로 핵심 증인·암살 청부 증거를 확보하는 기회로 바꾼다.","이형익을 산 채로 빼내 조씨·김자점 공모의 장기 패로 보존한다.","김자점은 백정 출신 왈패 도철에게 이백 냥을 주고 암살을 맡기며, 도철 일당이 이형익 집에 침입해 재물까지 빼앗고 검을 든 순간 흑의인들이 들이닥친다.","인조가 이형익을 처벌하지 않아 민심은 국왕 공모까지 의심하고, 증인이 죽으면 독살 연결은 영구히 끊긴다.","서상수가 미리 감시를 붙여 둔 덕에 김자점의 살인 청부 현장을 통째로 포착한다.","이형익 생포 기회·김자점의 도철 연결과 청 조사단이 주는 압박이라는 정보 보상이 지급된다.","정보,행동,지위,관계","조씨 진영의 꼬리 자르기가 오히려 도현 진영의 인질·증거 확보 작전으로 뒤집힌다.","흑의인 검이 도철의 참격을 막고 방 안에서 전투가 시작된다.","이형익 암살 청부·현장 포착 루프가 닫힌다.","이형익·도철 생포와 가짜 사망 연출 루프가 열린다.","E27","high"
"116","효종 116화","효종 116화","14790","14926","흑치영 휘하 흑의인들이 도철 일당을 제압하고 이형익과 생존 왈패를 안가로 옮긴다.","적에게는 이형익이 죽었다고 믿게 하면서 도현에게는 증인·청부자를 모두 남기는 완전한 역공 보상이 지급된다.","김자점과 포도청을 속여 생포 사실을 감추고 인조에게 도현 세자 책봉을 승인받는다.","흑의인은 죽은 왈패에 이형익 호패를 넣고 집을 불태우며 흑치영은 김자점 집에 잔금까지 받으러 가고, 인조 측근들은 청 황명 거부의 위험을 들어 재가를 끌어낸다.","불탄 시신 위장과 흑치영의 적진 방문은 들키면 안가·상단망 전체가 무너지며 인조는 왕좌 불안으로 책봉 거부를 고집한다.","포도청·가족·김자점 모두 이형익이 화재로 죽었다고 확신하고 인조도 서열상 자연스럽다는 논리에 굴복한다.","이형익·도철 생포, 김자점의 완전한 오판과 명실상부한 조선 세자 지위가 지급된다.","정보,지위,행동,관계","도현은 청 외교 보증과 한양 비밀조직 양쪽에서 승계·복수 기반을 확보한다.","도현이 관저 사백 명을 이끌고 북경을 떠나 웅도로 향한다.","가짜 사망·인조 책봉 재가 루프가 닫힌다.","웅도 산업 점검·한양 입성과 조씨 진영 대면 루프가 열린다.","E27","high"
