sequence,visible_label,arc_id,field,source_lines,next_source_lines,candidate_status,result,before_provenance,before,after,boundary_evidence
6,6화,DCA-N01,opened_loops,L1169~L1387,L1388~L1608,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,미국 참전 뒤 유가 하락 베팅; SAVE 확대; 장수영 감시,미국 참전 뒤 유가 하락 베팅; SAVE 확대; 장수영 감시,현재 화 하드 경계와 일치
7,7화,DCA-N01,entry_state,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,SAVE가 20억 달러를 쥐고 네 명의 한국인 핵심 직원과 미국에서 새 출발한다.,SAVE가 20억 달러를 쥐고 네 명의 한국인 핵심 직원과 미국에서 새 출발한다.,현재 화 하드 경계와 일치
7,7화,DCA-N01,reader_promise,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,첫 결산을 조직 확장과 두 번째 걸프전 베팅으로 재장전해 우연이 아닌 체계를 만든다.,첫 결산을 조직 확장과 두 번째 걸프전 베팅으로 재장전해 우연이 아닌 체계를 만든다.,현재 화 하드 경계와 일치
7,7화,DCA-N01,protagonist_goal,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,성과 차등 보상을 도입하고 월가 인재를 채용한 뒤 미군 참전 시 유가 폭락을 공매도한다.,성과 차등 보상을 도입하고 월가 인재를 채용한 뒤 미군 참전 시 유가 폭락을 공매도한다.,현재 화 하드 경계와 일치
7,7화,DCA-N01,action,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,네 명에게 각 35억 원을 지급하고 A급 20명과 친화력 S급 한 명을 사진 능력치로 뽑아 25명 회사를 만든 뒤 1991년 1월 17일 전 직원으로 원유 공매도를 건다.,네 명에게 각 35억 원을 지급하고 A급 20명과 친화력 S급 한 명을 사진 능력치로 뽑아 25명 회사를 만든 뒤 1991년 1월 17일 전 직원으로 원유 공매도를 건다.,현재 화 하드 경계와 일치
7,7화,DCA-N01,resistance_or_cost,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"월가 시스템 부재와 고액 연봉, 20억 달러 증거금 청산 위험, 베트남전 기억 때문에 직원들이 미군의 신속 승리를 믿지 못한다.","월가 시스템 부재와 고액 연봉, 20억 달러 증거금 청산 위험, 베트남전 기억 때문에 직원들이 미군의 신속 승리를 믿지 못한다.",현재 화 하드 경계와 일치
7,7화,DCA-N01,turn_or_reveal,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,사막의 폭풍 작전과 F-117·B-52·토마호크 공습이 이라크를 하루 만에 초토화하며 김민재의 하락 논리를 증명한다.,사막의 폭풍 작전과 F-117·B-52·토마호크 공습이 이라크를 하루 만에 초토화하며 김민재의 하락 논리를 증명한다.,현재 화 하드 경계와 일치
7,7화,DCA-N01,paid_reward,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"SAVE 인력 25명과 실적 경쟁 보상 체계, 세계 최고 인재 풀, 두 번째 유가 수익 직전의 우위를 얻는다.","SAVE 인력 25명과 실적 경쟁 보상 체계, 세계 최고 인재 풀, 두 번째 유가 수익 직전의 우위를 얻는다.",현재 화 하드 경계와 일치
7,7화,DCA-N01,state_change,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,SAVE가 개인 전담팀에서 공격적 월가 투자회사로 변하고 김민재의 미래 지식이 연속 승리로 검증된다.,SAVE가 개인 전담팀에서 공격적 월가 투자회사로 변하고 김민재의 미래 지식이 연속 승리로 검증된다.,현재 화 하드 경계와 일치
7,7화,DCA-N01,ending_hook,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,이라크 폭격 영상이 전파를 타는 순간 유가가 실제로 흔들리기 시작한다.,이라크 폭격 영상이 전파를 타는 순간 유가가 실제로 흔들리기 시작한다.,현재 화 하드 경계와 일치
7,7화,DCA-N01,closed_loops,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,초기 네 직원 보너스; SAVE 1차 채용,초기 네 직원 보너스; SAVE 1차 채용,현재 화 하드 경계와 일치
7,7화,DCA-N01,opened_loops,L1388~L1608,L1609~L1815,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,유가 공매도 결산; 다음 시대 투자처; 미국 대학 입학,유가 공매도 결산; 다음 시대 투자처; 미국 대학 입학,현재 화 하드 경계와 일치
8,8화,DCA-N01,entry_state,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,사막의 폭풍 작전 직후 SAVE가 20억 달러를 원유 하락에 걸었고 김민재는 미국 입시와 회사를 병행한다.,사막의 폭풍 작전 직후 SAVE가 20억 달러를 원유 하락에 걸었고 김민재는 미국 입시와 회사를 병행한다.,현재 화 하드 경계와 일치
8,8화,DCA-N01,reader_promise,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,걸프전 최종 수익을 다음 IT 시대의 기업과 세계적 경영 인재 선점으로 전환한다.,걸프전 최종 수익을 다음 IT 시대의 기업과 세계적 경영 인재 선점으로 전환한다.,현재 화 하드 경계와 일치
8,8화,DCA-N01,protagonist_goal,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,유가 공매도를 안전하게 청산하고 인터넷 금융사 D.E의 제프리를 SAVE로 빼 온다.,유가 공매도를 안전하게 청산하고 인터넷 금융사 D.E의 제프리를 SAVE로 빼 온다.,현재 화 하드 경계와 일치
8,8화,DCA-N01,action,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,유가 18달러 청산을 지시해 100억 달러를 번 뒤 D.E 인수 제의를 던지고 거절되자 친화력 S급 데이비드에게 제프리 포함 14명 스카우트를 맡긴다.,유가 18달러 청산을 지시해 100억 달러를 번 뒤 D.E 인수 제의를 던지고 거절되자 친화력 S급 데이비드에게 제프리 포함 14명 스카우트를 맡긴다.,현재 화 하드 경계와 일치
8,8화,DCA-N01,resistance_or_cost,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,거액 청산을 따라붙는 세력 때문에 기대 수익을 포기했고 D.E 대표 리처드는 미래 성장성을 믿어 인수를 거절하며 제프리는 회사에 충성한다.,거액 청산을 따라붙는 세력 때문에 기대 수익을 포기했고 D.E 대표 리처드는 미래 성장성을 믿어 인수를 거절하며 제프리는 회사에 충성한다.,현재 화 하드 경계와 일치
8,8화,DCA-N01,turn_or_reveal,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,데이비드가 일주일 만에 14명 중 13명을 데려오고 김민재는 S급 능력 세 가지를 지닌 미래 세계 부자 1위 제프리와 직접 대면한다.,데이비드가 일주일 만에 14명 중 13명을 데려오고 김민재는 S급 능력 세 가지를 지닌 미래 세계 부자 1위 제프리와 직접 대면한다.,현재 화 하드 경계와 일치
8,8화,DCA-N01,paid_reward,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,걸프전 하락 베팅에서 100억 달러·약 7조 원을 확정하고 SAVE가 월가의 인재 유출을 일으킬 채용력을 증명한다.,걸프전 하락 베팅에서 100억 달러·약 7조 원을 확정하고 SAVE가 월가의 인재 유출을 일으킬 채용력을 증명한다.,현재 화 하드 경계와 일치
8,8화,DCA-N01,state_change,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,김민재의 자본이 1997년까지 버틸 기반으로 커지고 SAVE가 선물 회사에서 IT 창업·지분 투자 회사로 방향을 넓힌다.,김민재의 자본이 1997년까지 버틸 기반으로 커지고 SAVE가 선물 회사에서 IT 창업·지분 투자 회사로 방향을 넓힌다.,현재 화 하드 경계와 일치
8,8화,DCA-N01,ending_hook,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,제프리를 낚기 위해 평범한 연봉 제안이 아닌 거대한 미래 사업 아이디어를 던져야 한다.,제프리를 낚기 위해 평범한 연봉 제안이 아닌 거대한 미래 사업 아이디어를 던져야 한다.,현재 화 하드 경계와 일치
8,8화,DCA-N01,closed_loops,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,걸프전 유가 공매도; D.E 직원 13명 영입,걸프전 유가 공매도; D.E 직원 13명 영입,현재 화 하드 경계와 일치
8,8화,DCA-N01,opened_loops,L1609~L1815,L1816~L2017,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,제프리 영입; 인터넷 사업 투자; 1997년 외환위기 전 자본 성장,제프리 영입; 인터넷 사업 투자; 1997년 외환위기 전 자본 성장,현재 화 하드 경계와 일치
9,9화,DCA-N01,entry_state,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,D.E 핵심 13명은 넘어왔지만 제프리만 SAVE 이직을 거부한 채 김민재와 면담한다.,D.E 핵심 13명은 넘어왔지만 제프리만 SAVE 이직을 거부한 채 김민재와 면담한다.,현재 화 하드 경계와 일치
9,9화,DCA-N01,reader_promise,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,미래 거인의 원래 아이디어를 정확히 건드려 사람을 선점하고 그 능력을 조직 수익으로 보상받는다.,미래 거인의 원래 아이디어를 정확히 건드려 사람을 선점하고 그 능력을 조직 수익으로 보상받는다.,현재 화 하드 경계와 일치
9,9화,DCA-N01,protagonist_goal,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,아마존식 선순환과 메기를 미끼로 제프리를 영입하고 과로로 이탈할 SAVE 인재를 성과보수로 붙든다.,아마존식 선순환과 메기를 미끼로 제프리를 영입하고 과로로 이탈할 SAVE 인재를 성과보수로 붙든다.,현재 화 하드 경계와 일치
9,9화,DCA-N01,action,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,냅킨에 고객·셀러·상품·낮은 비용의 선순환을 그려 창업 전액 지원을 약속하고 제프리에게 부사장 전권을 준 뒤 투자 수익의 20~30퍼센트를 직원 성과보수로 책정한다.,냅킨에 고객·셀러·상품·낮은 비용의 선순환을 그려 창업 전액 지원을 약속하고 제프리에게 부사장 전권을 준 뒤 투자 수익의 20~30퍼센트를 직원 성과보수로 책정한다.,현재 화 하드 경계와 일치
9,9화,DCA-N01,resistance_or_cost,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,제프리가 대표가 고교생 나이임을 뒤늦게 알고 경직되고 직원들을 기계처럼 굴려 네 증권맨과 A급 인재들의 사표 위험이 커진다.,제프리가 대표가 고교생 나이임을 뒤늦게 알고 경직되고 직원들을 기계처럼 굴려 네 증권맨과 A급 인재들의 사표 위험이 커진다.,현재 화 하드 경계와 일치
9,9화,DCA-N01,turn_or_reveal,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,제프리 투입 한 달 만에 김민재 주도 외 투자의 수익이 최소 30퍼센트 늘고 채찍은 제프리·당근은 김민재라는 조직 운영이 정착한다.,제프리 투입 한 달 만에 김민재 주도 외 투자의 수익이 최소 30퍼센트 늘고 채찍은 제프리·당근은 김민재라는 조직 운영이 정착한다.,현재 화 하드 경계와 일치
9,9화,DCA-N01,paid_reward,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,제프리·메기와 D.E 프로젝트팀을 통째로 얻고 SAVE의 독자 투자 생산성과 SAT 상위 2퍼센트 성적을 확보한다.,제프리·메기와 D.E 프로젝트팀을 통째로 얻고 SAVE의 독자 투자 생산성과 SAT 상위 2퍼센트 성적을 확보한다.,현재 화 하드 경계와 일치
9,9화,DCA-N01,state_change,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,SAVE에 세계적 경영자와 성과보수 체계가 결합되고 김민재는 태우 도움 없이도 대학 외부활동을 만들 위치에 선다.,SAVE에 세계적 경영자와 성과보수 체계가 결합되고 김민재는 태우 도움 없이도 대학 외부활동을 만들 위치에 선다.,현재 화 하드 경계와 일치
9,9화,DCA-N01,ending_hook,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,태우그룹 붕괴의 시발점인 퀀텀펀드가 영국 파운드화 공매도 동참을 제안한다.,태우그룹 붕괴의 시발점인 퀀텀펀드가 영국 파운드화 공매도 동참을 제안한다.,현재 화 하드 경계와 일치
9,9화,DCA-N01,closed_loops,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,제프리·D.E팀 영입; SAVE 보상 갈등,제프리·D.E팀 영입; SAVE 보상 갈등,현재 화 하드 경계와 일치
9,9화,DCA-N01,opened_loops,L1816~L2017,L2018~L2167,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,퀀텀펀드와의 동맹 여부; 파운드 공매도; 대학 추천서,퀀텀펀드와의 동맹 여부; 파운드 공매도; 대학 추천서,현재 화 하드 경계와 일치
10,10화,DCA-N01,entry_state,L2018~L2167,L2168~L2352,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"김민재는 외환위기 원흉 퀀텀펀드와 손잡을지, 감정 대신 그룹 생존 자금을 택할지 결정해야 한다.","김민재는 외환위기 원흉 퀀텀펀드와 손잡을지, 감정 대신 그룹 생존 자금을 택할지 결정해야 한다.",현재 화 하드 경계와 일치
10,10화,DCA-N01,reader_promise,L2018~L2167,L2168~L2352,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,복수 대상의 힘마저 이용해 영국이라는 국가를 공격하고 월가 동맹·입시 추천서를 함께 얻는다.,복수 대상의 힘마저 이용해 영국이라는 국가를 공격하고 월가 동맹·입시 추천서를 함께 얻는다.,현재 화 하드 경계와 일치
10,10화,DCA-N01,protagonist_goal,L2018~L2167,L2168~L2352,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,파운드 공매도에 유리한 조건으로 참여하고 조지와 장기 동맹을 맺어 SAVE를 자율 운영 체계로 만든다.,파운드 공매도에 유리한 조건으로 참여하고 조지와 장기 동맹을 맺어 SAVE를 자율 운영 체계로 만든다.,현재 화 하드 경계와 일치
